PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,USG_PCT,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,TS_PCT,EFG_PCT,AST,TOV,AST_PCT,AST_TO,TM_TOV_PCT,REB,OREB_PCT,DREB_PCT,OFF_RATING,DEF_RATING,NET_RATING,PLUS_MINUS,PIE,PACE,VOLUME_SCORE,FG3A_RATE,FTA_RATE,EXPECTED_TS,TS_ABOVE_EXPECTED,TS_PCT_SCALED,TS_ABOVE_EXPECTED_SCALED,EFFICIENCY_SCORE
1631260,AJ Green,MIL,26.0,78,29.1,0.135,10.4,3.4,7.9,0.424,3.0,7.1,0.419,0.7,0.8,0.855,0.627,0.612,1.9,1.0,0.09,2.03,8.7,2.7,0.013,0.08,113.1,116.7,-3.6,-1.9,0.058,99.28,31.0,0.8987341772151898,0.10126582278481013,0.5506350669605606,0.07636493303943936,0.5857142857142856,0.739244646996291,64.7
203932,Aaron Gordon,DEN,30.0,36,27.9,0.213,16.2,5.5,11.1,0.497,1.7,4.4,0.389,3.5,4.5,0.767,0.62,0.574,2.7,1.1,0.13,2.53,6.3,5.8,0.052,0.148,124.7,112.0,12.7,7.6,0.117,99.99,46.5,0.39639639639639646,0.40540540540540543,0.6038604455978721,0.016139554402127887,0.5657142857142856,0.5389593088614459,55.5
1628988,Aaron Holiday,HOU,29.0,57,13.7,0.159,5.5,1.8,4.4,0.417,1.2,3.0,0.394,0.6,0.7,0.854,0.578,0.55,1.1,0.7,0.105,1.58,10.4,1.0,0.016,0.054,114.6,106.3,8.3,2.3,0.063,99.63,18.2,0.6818181818181818,0.15909090909090906,0.5606243303377206,0.017375669662279325,0.4457142857142855,0.5430701300543523,48.5
1630174,Aaron Nesmith,IND,26.0,45,29.7,0.19,13.8,4.7,11.4,0.414,2.3,6.2,0.379,2.0,2.5,0.829,0.554,0.517,1.9,1.4,0.091,1.37,9.0,4.2,0.034,0.102,111.1,118.4,-7.3,-4.5,0.067,103.09,42.9,0.543859649122807,0.21929824561403508,0.5697350475507946,-0.01573504755079458,0.3771428571428572,0.4329572284345148,39.9
1630598,Aaron Wiggins,OKC,27.0,65,21.8,0.194,9.4,3.6,8.2,0.431,1.5,4.2,0.356,0.8,1.1,0.736,0.538,0.521,1.7,1.2,0.11,1.35,10.7,3.1,0.028,0.101,112.8,106.7,6.2,2.7,0.082,101.47,33.8,0.5121951219512195,0.13414634146341467,0.5532448477724434,-0.015244847772443393,0.33142857142857163,0.43458743534366434,37.3
1642846,Ace Bailey,UTA,19.0,72,27.6,0.21,13.8,5.5,12.4,0.443,1.9,5.5,0.344,0.9,1.2,0.75,0.533,0.52,1.8,1.5,0.098,1.22,9.2,4.2,0.048,0.097,109.8,120.4,-10.7,-6.2,0.069,104.58,45.8,0.4435483870967742,0.0967741935483871,0.5448423892319421,-0.01184238923194203,0.31714285714285717,0.4459026412368145,36.9
1641737,Adem Bona,PHI,23.0,71,17.4,0.108,4.8,1.8,3.1,0.595,0.0,0.1,0.333,1.1,1.6,0.708,0.638,0.6,0.5,0.8,0.034,0.57,15.6,4.3,0.099,0.138,113.1,112.9,0.3,-0.1,0.069,102.35,14.8,0.03225806451612903,0.5161290322580645,0.6391400947292752,-0.0011400947292752317,0.6171428571428572,0.48149415965953707,56.3
1642349,Ajay Mitchell,OKC,23.0,57,25.8,0.21,13.6,5.0,10.4,0.485,1.1,3.1,0.347,2.5,2.8,0.87,0.585,0.536,3.6,1.4,0.194,2.54,8.6,3.3,0.027,0.093,118.2,102.5,15.6,8.8,0.116,102.48,43.1,0.2980769230769231,0.2692307692307692,0.5788607253367352,0.006139274663264804,0.4657142857142855,0.5057024086266939,48.2
201143,Al Horford,GSW,39.0,45,21.5,0.163,8.3,3.1,7.2,0.426,1.6,4.6,0.361,0.5,0.6,0.846,0.554,0.54,2.6,0.9,0.171,2.76,8.5,4.9,0.043,0.184,112.7,113.5,-0.9,-0.2,0.104,101.08,26.1,0.6388888888888888,0.08333333333333333,0.5460112584363463,0.0079887415636537,0.3771428571428572,0.5118529901903954,43.1
1627936,Alex Caruso,OKC,32.0,56,18.2,0.152,6.2,2.3,5.4,0.423,0.9,3.2,0.293,0.7,0.9,0.804,0.54,0.512,2.0,0.9,0.145,2.29,10.0,2.8,0.028,0.113,116.9,99.3,17.6,6.8,0.093,102.74,21.6,0.5925925925925926,0.16666666666666666,0.56348060560842,-0.023480605608419913,0.3371428571428572,0.4071986238442985,36.5
1642259,Alex Sarr,WAS,21.0,48,27.2,0.252,16.3,6.6,13.7,0.482,1.0,3.1,0.333,2.1,3.0,0.692,0.544,0.52,2.7,1.7,0.161,1.59,8.8,7.4,0.073,0.179,108.0,120.4,-12.4,-7.3,0.121,103.35,53.3,0.22627737226277375,0.21897810218978103,0.5651728765404195,-0.02117287654041944,0.34857142857142875,0.41487320069489114,37.5
1630578,Alperen Sengun,HOU,23.0,72,33.3,0.259,20.4,8.1,15.6,0.519,0.6,1.8,0.305,3.6,5.2,0.691,0.569,0.537,6.2,3.2,0.282,1.96,11.6,8.9,0.089,0.177,117.1,113.7,3.4,2.8,0.142,98.02,65.6,0.11538461538461539,0.33333333333333337,0.5870680137811812,-0.01806801378118128,0.41999999999999993,0.42519872295256345,42.2
1641708,Amen Thompson,HOU,23.0,79,37.4,0.195,18.3,7.1,13.2,0.534,0.3,1.5,0.216,3.8,4.9,0.779,0.594,0.545,5.3,2.4,0.202,2.21,10.4,7.8,0.078,0.123,117.0,110.4,6.6,4.7,0.128,98.4,56.9,0.11363636363636365,0.37121212121212127,0.6013267982155264,-0.007326798215526398,0.4914285714285713,0.46091967714534704,47.9
203083,Andre Drummond,PHI,32.0,63,19.5,0.143,6.4,2.5,5.3,0.472,0.5,1.4,0.356,0.8,1.3,0.631,0.539,0.519,1.3,1.0,0.09,1.31,11.8,8.4,0.145,0.264,110.3,113.6,-3.2,-1.4,0.113,100.54,22.3,0.2641509433962264,0.24528301886792456,0.5818586596538312,-0.04285865965383118,0.3342857142857143,0.34275502556900245,33.8
1629614,Andrew Nembhard,IND,26.0,57,31.3,0.233,16.9,5.8,13.2,0.442,1.9,5.2,0.361,3.4,4.1,0.825,0.564,0.513,7.7,2.4,0.37,3.19,9.6,2.8,0.013,0.075,109.3,119.3,-10.0,-6.9,0.111,102.27,55.0,0.393939393939394,0.3106060606060606,0.5835646255120046,-0.019564625512004663,0.40571428571428547,0.42022159547994625,41.2
203952,Andrew Wiggins,MIA,31.0,68,30.3,0.194,15.4,5.7,12.1,0.475,2.0,4.9,0.414,1.9,2.4,0.784,0.586,0.559,2.7,1.5,0.123,1.77,8.8,4.8,0.051,0.098,113.7,113.9,-0.1,0.1,0.092,104.97,46.4,0.40495867768595045,0.19834710743801653,0.5662907307745989,0.01970926922540106,0.4685714285714284,0.5508307417457432,50.1
1629014,Anfernee Simons,CHI,26.0,55,24.9,0.227,14.3,5.2,11.8,0.44,2.7,6.9,0.385,1.3,1.4,0.896,0.576,0.552,2.4,1.2,0.151,1.97,7.7,2.5,0.021,0.075,116.9,114.0,3.0,1.8,0.096,97.42,44.4,0.5847457627118644,0.11864406779661016,0.5461476009364766,0.029852399063523327,0.43999999999999995,0.5845627038411275,49.8
1641710,Anthony Black,ORL,22.0,64,29.8,0.219,15.0,5.4,12.1,0.447,1.6,4.7,0.333,2.6,3.6,0.732,0.549,0.512,3.7,2.1,0.185,1.79,10.7,3.8,0.024,0.101,113.3,113.1,0.2,-0.2,0.09,101.05,50.7,0.38842975206611574,0.2975206611570248,0.5826346176013314,-0.03363461760133135,0.362857142857143,0.37343047208766345,36.7
203076,Anthony Davis,WAS,33.0,20,31.3,0.272,20.4,8.5,16.7,0.506,0.5,1.9,0.27,3.0,4.1,0.728,0.551,0.521,2.8,2.1,0.14,1.37,8.9,11.1,0.099,0.24,110.0,114.6,-4.6,-2.5,0.151,101.27,61.8,0.11377245508982035,0.24550898203592814,0.5688657465010791,-0.017865746501079083,0.36857142857142877,0.4258713824111756,39.1
1630162,Anthony Edwards,MIN,24.0,61,35.0,0.309,28.8,9.9,20.2,0.489,3.4,8.4,0.399,5.7,7.2,0.796,0.617,0.572,3.7,2.9,0.174,1.3,9.6,5.0,0.017,0.12,117.8,114.3,3.5,2.7,0.145,101.5,81.3,0.4158415841584159,0.3564356435643565,0.5838518050173925,0.03314819498260746,0.5571428571428572,0.5955231928411627,57.2
1630264,Anthony Gill,WAS,33.0,55,17.3,0.116,5.8,2.5,3.9,0.628,0.3,0.9,0.354,0.6,0.8,0.739,0.682,0.667,1.3,0.7,0.101,1.92,10.6,2.9,0.059,0.112,107.0,121.4,-14.4,-5.3,0.08,104.11,14.3,0.23076923076923078,0.20512820512820515,0.5773764485877296,0.10462355141227042,0.7428571428571429,0.8332214233003524,77.9
1641709,Ausar Thompson,DET,23.0,73,26.0,0.168,9.9,4.2,7.9,0.525,0.1,0.3,0.25,1.5,2.6,0.571,0.545,0.53,3.1,1.5,0.155,2.07,11.0,5.7,0.08,0.135,118.8,107.2,11.6,5.4,0.101,100.86,35.5,0.03797468354430379,0.3291139240506329,0.5967771446670305,-0.05177714466703043,0.3514285714285714,0.31309573862161366,33.6
1630559,Austin Reaves,LAL,27.0,51,34.5,0.258,23.3,7.3,14.9,0.49,2.3,6.4,0.36,6.3,7.3,0.871,0.641,0.567,5.5,3.0,0.237,1.85,11.3,4.7,0.02,0.117,117.3,112.3,5.0,3.6,0.137,100.41,66.6,0.42953020134228187,0.4899328859060402,0.614858132089679,0.026141867910321026,0.6257142857142857,0.5722229725933676,60.4
1630245,Ayo Dosunmu,MIN,26.0,69,27.3,0.197,14.8,5.6,10.8,0.517,1.8,4.1,0.439,1.8,2.1,0.876,0.63,0.599,3.6,1.4,0.202,2.59,8.4,3.4,0.024,0.093,111.7,113.2,-1.5,-1.0,0.114,103.16,42.9,0.3796296296296296,0.19444444444444445,0.5653984481503262,0.06460155184967376,0.5942857142857143,0.7001243818770005,63.7
1628389,Bam Adebayo,MIA,28.0,73,32.4,0.248,20.1,6.9,15.7,0.442,1.7,5.5,0.318,4.5,5.8,0.778,0.551,0.497,3.2,1.6,0.142,1.93,7.1,10.0,0.059,0.236,117.1,111.0,6.1,4.5,0.138,103.89,64.9,0.35031847133757965,0.3694267515923567,0.5934827148565176,-0.042482714856517556,0.36857142857142877,0.3440052664567093,35.9
1631248,Baylor Scheierman,BOS,25.0,77,18.6,0.117,5.5,2.0,4.3,0.453,1.3,3.2,0.399,0.4,0.4,0.903,0.616,0.599,1.5,0.6,0.108,2.52,9.0,3.5,0.038,0.138,116.3,109.0,7.3,2.6,0.085,96.77,17.0,0.744186046511628,0.0930232558139535,0.5521407308359071,0.0638592691640929,0.5542857142857143,0.6976558488094293,61.2
1642879,Ben Saraf,BKN,20.0,44,20.8,0.202,7.5,2.7,6.9,0.396,0.4,2.0,0.211,1.7,2.0,0.83,0.486,0.427,3.3,2.3,0.244,1.46,16.9,2.1,0.021,0.085,103.6,116.0,-12.5,-5.4,0.06,100.13,32.0,0.2898550724637681,0.2898550724637681,0.5837385457911674,-0.09773854579116736,0.18285714285714283,0.16024664122140247,17.4
1641767,Ben Sheppard,IND,24.0,65,21.4,0.131,7.1,2.6,6.0,0.434,1.3,3.6,0.362,0.6,0.8,0.765,0.561,0.543,1.8,0.6,0.112,2.78,7.3,3.0,0.028,0.106,107.1,116.0,-8.8,-4.1,0.066,104.23,22.3,0.6,0.13333333333333333,0.5593525639325745,0.0016474360674255673,0.39714285714285724,0.490764363696621,43.5
1631097,Bennedict Mathurin,LAC,23.0,54,30.0,0.246,17.6,5.4,12.5,0.43,1.4,4.4,0.315,5.4,6.2,0.869,0.575,0.485,2.4,2.2,0.123,1.09,11.0,5.4,0.034,0.142,111.4,115.3,-3.9,-2.7,0.105,101.15,57.8,0.35200000000000004,0.496,0.6178890467951588,-0.042889046795158814,0.43714285714285706,0.3426539701831591,39.9
1641731,Bilal Coulibaly,WAS,21.0,56,26.2,0.193,11.7,4.1,9.7,0.425,1.2,3.6,0.319,2.4,3.2,0.746,0.531,0.485,2.6,1.4,0.137,1.79,9.6,4.3,0.03,0.128,108.5,121.2,-12.8,-7.4,0.082,104.43,40.8,0.3711340206185567,0.3298969072164949,0.5917944802053419,-0.06079448020534184,0.3114285714285716,0.28310771466509577,30.0
1626171,Bobby Portis,MIL,31.0,67,24.2,0.225,13.7,5.5,11.2,0.488,2.0,4.4,0.456,0.7,1.0,0.706,0.587,0.578,1.6,1.0,0.103,1.59,6.9,6.4,0.055,0.198,110.2,118.4,-8.2,-4.0,0.122,98.78,43.3,0.3928571428571429,0.08928571428571429,0.5421336800977002,0.04486631990229972,0.4714285714285713,0.6344929538447557,53.7
203992,Bogdan Bogdanović,LAC,33.0,23,19.7,0.185,7.4,2.6,6.6,0.388,1.4,4.1,0.347,0.9,1.1,0.8,0.525,0.497,2.2,1.2,0.184,1.89,11.2,2.6,0.014,0.112,109.1,113.5,-4.4,-1.3,0.069,96.68,25.9,0.6212121212121212,0.16666666666666669,0.55966322892293,-0.034663228922929945,0.29428571428571426,0.3700097253689692,32.5
1630538,Bones Hyland,MIN,25.0,71,16.6,0.197,8.5,3.0,6.6,0.453,1.6,4.2,0.388,0.9,1.2,0.78,0.599,0.577,2.6,1.0,0.222,2.69,9.2,1.8,0.018,0.085,113.8,108.6,5.2,1.7,0.101,102.82,29.6,0.6363636363636365,0.18181818181818182,0.5611377852072669,0.037862214792733107,0.5057142857142856,0.6112001229495015,54.8
1641764,Brandin Podziemski,GSW,23.0,82,28.4,0.196,13.8,4.8,10.6,0.455,1.9,5.0,0.371,2.3,2.9,0.797,0.583,0.543,3.7,1.6,0.198,2.32,9.3,5.1,0.029,0.147,110.3,110.4,-0.1,0.2,0.114,101.31,45.3,0.4716981132075472,0.27358490566037735,0.5799765236214355,0.0030234763785644825,0.45999999999999996,0.49534051921842115,47.4
1627742,Brandon Ingram,TOR,28.0,77,33.8,0.264,21.5,8.0,16.7,0.477,1.8,4.6,0.382,3.8,4.6,0.82,0.573,0.529,3.7,2.4,0.169,1.52,9.8,5.6,0.024,0.144,114.6,113.7,1.0,0.6,0.121,98.87,67.6,0.2754491017964072,0.2754491017964072,0.5743026054885947,-0.0013026054885947325,0.4314285714285713,0.48095371436691603,45.1
1641706,Brandon Miller,CHA,23.0,65,30.3,0.272,20.2,7.0,16.1,0.435,3.1,8.2,0.383,3.1,3.4,0.892,0.574,0.533,3.3,2.5,0.173,1.33,10.8,4.9,0.034,0.122,119.8,111.3,8.5,5.7,0.113,98.44,62.9,0.5093167701863354,0.21118012422360247,0.5594573225396208,0.014542677460379183,0.43428571428571416,0.5336487397048125,47.4
1630314,Brandon Williams,DAL,26.0,66,22.2,0.242,13.0,4.4,9.3,0.472,0.5,2.3,0.232,3.7,4.6,0.793,0.572,0.501,3.9,1.9,0.256,2.05,11.0,2.9,0.019,0.105,111.2,115.6,-4.4,-2.2,0.115,105.52,46.8,0.24731182795698922,0.49462365591397844,0.6188166690422654,-0.046816669042265446,0.4285714285714284,0.32959228144617303,38.9
1641729,Brice Sensabaugh,UTA,22.0,75,23.5,0.244,14.9,5.3,11.4,0.46,2.2,5.9,0.367,2.2,2.7,0.826,0.59,0.554,1.9,1.7,0.124,1.15,10.3,3.1,0.03,0.097,111.4,120.8,-9.4,-5.1,0.09,105.02,48.7,0.5175438596491229,0.2368421052631579,0.5673687828667525,0.02263121713324745,0.48,0.5605479629235417,51.2
201572,Brook Lopez,LAC,38.0,75,21.8,0.171,8.5,3.1,7.2,0.428,1.5,4.2,0.36,0.7,1.0,0.757,0.552,0.533,1.3,0.8,0.087,1.59,8.4,3.6,0.03,0.135,113.9,112.7,1.2,0.6,0.076,97.8,30.3,0.5833333333333334,0.1388888888888889,0.5561570104705206,-0.004157010470520528,0.37142857142857144,0.4714611137404982,41.1
1628971,Bruce Brown,DEN,29.0,82,24.4,0.142,7.9,3.0,6.4,0.475,0.7,1.8,0.385,1.2,1.5,0.762,0.562,0.53,2.1,1.1,0.121,1.91,10.8,3.9,0.043,0.109,114.2,115.2,-1.0,-0.9,0.069,100.24,28.4,0.28125,0.234375,0.5797596041042653,-0.017759604104265247,0.40000000000000013,0.4262243692469135,41.0
1631121,Bryce McGowens,NOP,23.0,42,21.0,0.136,8.1,2.7,5.6,0.481,0.9,2.2,0.409,1.8,2.3,0.779,0.61,0.561,1.5,0.4,0.091,3.65,4.7,2.1,0.013,0.082,115.3,118.9,-3.6,-1.7,0.067,103.45,22.5,0.3928571428571429,0.4107142857142857,0.6133277902434594,-0.0033277902434594164,0.5371428571428571,0.4742187660346474,51.2
1642267,Bub Carrington,WAS,20.0,82,27.7,0.174,10.7,3.8,9.0,0.424,2.1,5.0,0.408,1.0,1.4,0.73,0.556,0.538,4.6,2.3,0.231,1.99,14.1,3.4,0.013,0.104,107.3,122.6,-15.3,-9.1,0.072,103.8,37.7,0.5555555555555556,0.15555555555555556,0.5592149925257717,-0.0032149925257716205,0.382857142857143,0.47459388578547523,42.0
1627741,Buddy Hield,ATL,33.0,51,16.1,0.192,7.6,2.8,6.4,0.437,1.5,4.2,0.349,0.6,0.7,0.811,0.568,0.55,1.4,0.9,0.129,1.48,10.4,2.3,0.032,0.106,110.2,115.0,-4.9,-1.7,0.085,103.88,26.0,0.65625,0.10937499999999999,0.5476915296702536,0.020308470329746364,0.41714285714285704,0.5528234431369176,47.1
203468,CJ McCollum,ATL,34.0,76,29.8,0.247,18.7,6.9,15.2,0.455,2.5,6.7,0.375,2.4,3.1,0.772,0.566,0.538,3.9,1.8,0.194,2.17,8.1,3.3,0.025,0.077,113.6,112.0,1.5,1.2,0.105,103.12,58.7,0.44078947368421056,0.20394736842105265,0.5613033982383475,0.00469660176165243,0.41142857142857125,0.5009046599623392,44.7
1630595,Cade Cunningham,DET,24.0,64,33.9,0.296,23.9,8.6,18.6,0.461,2.0,5.7,0.342,4.8,6.0,0.812,0.564,0.513,9.9,3.7,0.43,2.69,10.7,5.5,0.025,0.132,120.4,109.0,11.4,8.1,0.159,100.94,75.3,0.3064516129032258,0.3225806451612903,0.5795886109802696,-0.015588610980269646,0.40571428571428547,0.43344421745320605,41.7
1631126,Caleb Love,POR,24.0,49,20.7,0.228,10.4,3.9,10.0,0.388,1.9,6.0,0.318,0.7,1.0,0.735,0.497,0.483,2.5,1.3,0.187,1.98,8.9,2.3,0.023,0.083,108.2,114.5,-6.3,-2.6,0.079,102.91,38.5,0.6,0.1,0.5423638791702008,-0.045363879170200794,0.2142857142857142,0.33442367507704807,26.2
1628997,Caleb Martin,DAL,30.0,58,14.8,0.122,3.9,1.5,3.3,0.45,0.3,1.0,0.351,0.6,1.1,0.607,0.526,0.503,1.4,0.7,0.131,2.03,11.8,2.5,0.03,0.125,102.9,112.1,-9.2,-3.4,0.063,105.2,13.5,0.30303030303030304,0.33333333333333337,0.60071159201369,-0.07471159201368993,0.29714285714285715,0.2368250094756166,27.3
1642285,Cam Spencer,MEM,26.0,72,23.8,0.166,11.1,3.7,7.7,0.473,2.0,4.5,0.449,1.8,1.9,0.94,0.649,0.604,5.6,1.3,0.332,4.3,8.5,2.5,0.022,0.082,112.4,116.0,-3.6,-1.2,0.12,101.59,32.6,0.5844155844155844,0.24675324675324672,0.577319019114494,0.07168098088550601,0.6485714285714286,0.72366770979499,67.9
1630560,Cam Thomas,MIL,24.0,42,21.0,0.295,13.5,4.5,11.0,0.41,1.2,4.0,0.31,3.3,4.0,0.811,0.53,0.466,2.6,1.8,0.208,1.46,10.4,1.7,0.012,0.071,111.7,123.8,-12.1,-5.1,0.089,96.65,52.2,0.36363636363636365,0.36363636363636365,0.5871361753987611,-0.057136175398761035,0.3085714285714287,0.29527376213154427,30.3
1641715,Cam Whitmore,WAS,21.0,21,16.9,0.225,9.2,3.7,8.0,0.456,0.8,2.7,0.286,1.1,1.5,0.742,0.528,0.503,0.7,0.9,0.067,0.83,8.4,2.8,0.049,0.102,104.4,124.0,-19.6,-7.2,0.082,105.84,31.6,0.3375,0.1875,0.561309450353412,-0.03330945035341193,0.30285714285714294,0.3745118473097625,33.2
1629661,Cameron Johnson,DEN,30.0,54,30.5,0.144,12.2,4.2,8.8,0.48,2.0,4.7,0.43,1.7,2.1,0.839,0.629,0.596,2.4,0.9,0.098,2.81,6.7,3.8,0.027,0.095,124.2,114.7,9.5,6.4,0.075,101.38,34.2,0.5340909090909091,0.23863636363636362,0.5785368098024912,0.05046319019750878,0.5914285714285714,0.6531058888720888,61.6
1626166,Cameron Payne,PHI,31.0,22,17.0,0.183,7.4,2.5,6.8,0.376,1.5,4.4,0.33,0.9,1.0,0.864,0.514,0.483,2.6,0.5,0.22,5.27,4.8,2.0,0.007,0.103,105.5,113.6,-8.1,-2.9,0.096,104.63,24.1,0.6470588235294118,0.14705882352941177,0.5559473730554263,-0.041947373055426285,0.2628571428571429,0.3457855975409685,29.6
1627747,Caris LeVert,DET,31.0,60,19.2,0.178,7.4,2.7,6.5,0.417,1.0,3.0,0.333,1.0,1.4,0.679,0.518,0.494,2.7,1.4,0.202,1.94,12.3,2.0,0.018,0.074,108.6,107.7,0.8,-0.1,0.081,101.1,28.0,0.46153846153846156,0.21538461538461537,0.5708922039638455,-0.05289220396384553,0.27428571428571424,0.3093875007764363,28.8
1641717,Cason Wallace,OKC,22.0,77,26.6,0.141,8.6,3.3,7.6,0.432,1.3,3.7,0.351,0.7,0.9,0.809,0.538,0.518,2.6,0.9,0.127,2.74,8.2,3.1,0.031,0.079,116.2,103.8,12.4,6.9,0.076,101.76,29.9,0.48684210526315796,0.11842105263157895,0.5562210106284089,-0.018221010628408862,0.33142857142857163,0.4246899170973927,36.9
1642907,Cedric Coward,MEM,22.0,62,25.8,0.207,13.6,4.9,10.5,0.471,1.5,4.4,0.338,2.3,2.7,0.843,0.585,0.542,2.8,1.7,0.154,1.63,10.6,5.9,0.05,0.16,113.8,113.5,0.3,0.4,0.11,104.31,43.1,0.41904761904761906,0.2571428571428572,0.5760078337411291,0.008992166258870893,0.4657142857142855,0.5151899763401168,48.6
1631096,Chet Holmgren,OKC,24.0,69,28.9,0.214,17.1,6.3,11.3,0.557,1.3,3.5,0.362,3.3,4.1,0.792,0.653,0.614,1.7,1.6,0.082,1.07,9.5,8.9,0.067,0.221,118.4,102.3,16.1,9.8,0.154,101.09,49.6,0.30973451327433627,0.3628318584070796,0.5962347117984299,0.05676528820157012,0.6599999999999999,0.6740641270477866,66.6
1631128,Christian Braun,DEN,25.0,44,31.8,0.142,12.0,4.6,8.8,0.519,1.0,3.3,0.301,1.8,2.3,0.782,0.607,0.575,2.7,1.0,0.108,2.79,7.2,4.8,0.046,0.101,124.2,114.1,10.1,6.6,0.076,101.38,34.2,0.37499999999999994,0.2613636363636363,0.5842452341868068,0.022754765813193134,0.5285714285714285,0.5609588360421327,54.2
1631132,Christian Koloko,ATL,25.0,27,13.2,0.109,2.7,1.1,2.7,0.419,0.0,0.3,0.111,0.4,0.6,0.667,0.453,0.426,0.7,0.6,0.064,1.13,13.9,3.0,0.08,0.125,106.9,108.2,-1.3,-0.5,0.046,104.9,6.9,0.1111111111111111,0.2222222222222222,0.582271416829764,-0.129271416829764,0.08857142857142875,0.0553810200957745,7.5
203991,Clint Capela,HOU,32.0,75,12.3,0.133,3.8,1.6,3.0,0.52,0.0,0.0,0.5,0.6,1.0,0.577,0.54,0.522,0.7,0.5,0.072,1.22,11.5,4.6,0.158,0.181,113.1,105.1,8.0,2.2,0.11,98.6,14.2,0.0,0.3333333333333333,0.6016874006679632,-0.06168740066796319,0.3371428571428572,0.2801382210590756,31.4
1629632,Coby White,CHA,26.0,50,25.0,0.283,17.4,5.6,12.5,0.446,2.3,6.4,0.362,3.9,4.8,0.817,0.595,0.539,4.0,2.6,0.242,1.56,12.1,3.4,0.013,0.113,117.2,114.0,3.2,1.9,0.112,101.68,57.0,0.512,0.384,0.5912756244488789,0.0037243755511210397,0.4942857142857142,0.49767142739949405,49.6
1642262,Cody Williams,UTA,21.0,67,24.3,0.159,8.8,3.6,7.6,0.468,0.4,2.0,0.214,1.3,1.8,0.706,0.524,0.495,2.0,1.1,0.111,1.88,9.4,3.0,0.036,0.084,110.9,121.4,-10.6,-5.9,0.057,105.04,31.4,0.2631578947368421,0.2368421052631579,0.5785009432638314,-0.05450094326383137,0.2914285714285716,0.3040374821969124,29.6
1630175,Cole Anthony,MIL,26.0,35,15.0,0.244,6.7,2.8,6.6,0.424,0.6,2.1,0.306,0.5,0.7,0.615,0.483,0.472,3.5,1.9,0.354,1.86,15.2,2.5,0.029,0.126,103.4,113.1,-9.7,-3.2,0.082,101.99,30.7,0.31818181818181823,0.10606060606060606,0.5437986398839187,-0.06079863988391876,0.17428571428571416,0.28309388125052604,21.8
1631221,Collin Gillespie,PHX,26.0,80,28.5,0.181,12.7,4.4,10.5,0.418,2.9,7.2,0.401,1.0,1.1,0.874,0.575,0.556,4.6,1.6,0.228,2.97,9.1,4.1,0.036,0.107,113.7,110.0,3.7,2.5,0.108,99.53,40.6,0.6857142857142857,0.10476190476190476,0.5478014600951522,0.027198539904847774,0.43714285714285706,0.5757370378015902,49.3
1642867,Collin Murray-Boyles,TOR,20.0,57,21.9,0.15,8.5,3.5,6.0,0.579,0.3,0.9,0.34,1.2,1.9,0.657,0.621,0.604,1.9,1.0,0.122,1.8,10.6,5.0,0.102,0.121,111.7,109.1,2.6,0.8,0.098,99.54,25.9,0.15,0.31666666666666665,0.5955614929524784,0.025438507047521597,0.5685714285714285,0.5698838778226238,56.9
1629012,Collin Sexton,CHI,27.0,68,23.7,0.248,15.4,5.3,10.9,0.485,1.6,4.1,0.401,3.2,3.8,0.855,0.615,0.561,3.3,2.1,0.217,1.58,11.6,2.3,0.024,0.065,110.5,113.6,-3.0,-1.7,0.113,103.17,49.6,0.37614678899082565,0.34862385321100914,0.5893196284866422,0.02568037151335778,0.5514285714285714,0.5706882215630681,55.9
1642843,Cooper Flagg,DAL,19.0,70,33.5,0.264,21.0,8.0,17.1,0.468,1.0,3.5,0.295,4.0,4.9,0.827,0.548,0.498,4.5,2.3,0.212,1.96,8.9,6.7,0.035,0.151,109.5,114.7,-5.2,-3.8,0.128,102.96,67.8,0.2046783625730994,0.28654970760233917,0.5769339736866698,-0.028933973686669723,0.3600000000000001,0.38906291935826043,37.2
1630557,Corey Kispert,ATL,27.0,58,18.6,0.179,9.2,3.2,6.8,0.467,1.5,4.1,0.367,1.3,1.7,0.794,0.609,0.577,1.6,0.8,0.121,2.04,7.9,2.3,0.022,0.091,108.9,115.9,-7.0,-2.6,0.088,104.15,28.5,0.6029411764705882,0.25,0.576383794036547,0.03261620596345294,0.5342857142857143,0.5937540117584326,55.8
1641854,Craig Porter Jr.,CLE,26.0,64,17.9,0.119,4.5,1.8,4.0,0.45,0.5,1.5,0.355,0.4,0.6,0.6,0.524,0.514,3.2,0.9,0.225,3.47,10.9,3.4,0.07,0.115,116.2,111.6,4.6,1.6,0.092,102.01,15.6,0.375,0.15,0.5654707346244712,-0.04147073462447115,0.2914285714285716,0.34737070487398847,31.4
1626156,D'Angelo Russell,WAS,30.0,26,19.0,0.261,10.2,3.6,8.9,0.405,1.3,4.3,0.295,1.7,2.3,0.717,0.511,0.476,4.0,1.9,0.328,2.12,11.9,2.3,0.016,0.092,107.9,111.3,-3.4,-1.6,0.098,104.0,40.1,0.4831460674157303,0.2584269662921348,0.5698825311056969,-0.058882531105696856,0.2542857142857142,0.28946608684279707,26.8
