PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,USG_PCT,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,TS_PCT,EFG_PCT,AST,TOV,AST_PCT,AST_TO,TM_TOV_PCT,REB,OREB_PCT,DREB_PCT,OFF_RATING,DEF_RATING,NET_RATING,PLUS_MINUS,PIE,PACE,VOLUME_SCORE
1631260,AJ Green,MIL,26.0,78,29.1,0.135,10.4,3.4,7.9,0.424,3.0,7.1,0.419,0.7,0.8,0.855,0.627,0.612,1.9,1.0,0.09,2.03,8.7,2.7,0.013,0.08,113.1,116.7,-3.6,-1.9,0.058,99.28,31.0
203932,Aaron Gordon,DEN,30.0,36,27.9,0.213,16.2,5.5,11.1,0.497,1.7,4.4,0.389,3.5,4.5,0.767,0.62,0.574,2.7,1.1,0.13,2.53,6.3,5.8,0.052,0.148,124.7,112.0,12.7,7.6,0.117,99.99,46.5
1628988,Aaron Holiday,HOU,29.0,57,13.7,0.159,5.5,1.8,4.4,0.417,1.2,3.0,0.394,0.6,0.7,0.854,0.578,0.55,1.1,0.7,0.105,1.58,10.4,1.0,0.016,0.054,114.6,106.3,8.3,2.3,0.063,99.63,18.2
1630174,Aaron Nesmith,IND,26.0,45,29.7,0.19,13.8,4.7,11.4,0.414,2.3,6.2,0.379,2.0,2.5,0.829,0.554,0.517,1.9,1.4,0.091,1.37,9.0,4.2,0.034,0.102,111.1,118.4,-7.3,-4.5,0.067,103.09,42.9
1630598,Aaron Wiggins,OKC,27.0,65,21.8,0.194,9.4,3.6,8.2,0.431,1.5,4.2,0.356,0.8,1.1,0.736,0.538,0.521,1.7,1.2,0.11,1.35,10.7,3.1,0.028,0.101,112.8,106.7,6.2,2.7,0.082,101.47,33.8
1642846,Ace Bailey,UTA,19.0,72,27.6,0.21,13.8,5.5,12.4,0.443,1.9,5.5,0.344,0.9,1.2,0.75,0.533,0.52,1.8,1.5,0.098,1.22,9.2,4.2,0.048,0.097,109.8,120.4,-10.7,-6.2,0.069,104.58,45.8
1641737,Adem Bona,PHI,23.0,71,17.4,0.108,4.8,1.8,3.1,0.595,0.0,0.1,0.333,1.1,1.6,0.708,0.638,0.6,0.5,0.8,0.034,0.57,15.6,4.3,0.099,0.138,113.1,112.9,0.3,-0.1,0.069,102.35,14.8
1642349,Ajay Mitchell,OKC,23.0,57,25.8,0.21,13.6,5.0,10.4,0.485,1.1,3.1,0.347,2.5,2.8,0.87,0.585,0.536,3.6,1.4,0.194,2.54,8.6,3.3,0.027,0.093,118.2,102.5,15.6,8.8,0.116,102.48,43.1
201143,Al Horford,GSW,39.0,45,21.5,0.163,8.3,3.1,7.2,0.426,1.6,4.6,0.361,0.5,0.6,0.846,0.554,0.54,2.6,0.9,0.171,2.76,8.5,4.9,0.043,0.184,112.7,113.5,-0.9,-0.2,0.104,101.08,26.1
1627936,Alex Caruso,OKC,32.0,56,18.2,0.152,6.2,2.3,5.4,0.423,0.9,3.2,0.293,0.7,0.9,0.804,0.54,0.512,2.0,0.9,0.145,2.29,10.0,2.8,0.028,0.113,116.9,99.3,17.6,6.8,0.093,102.74,21.6
1642259,Alex Sarr,WAS,21.0,48,27.2,0.252,16.3,6.6,13.7,0.482,1.0,3.1,0.333,2.1,3.0,0.692,0.544,0.52,2.7,1.7,0.161,1.59,8.8,7.4,0.073,0.179,108.0,120.4,-12.4,-7.3,0.121,103.35,53.3
1630578,Alperen Sengun,HOU,23.0,72,33.3,0.259,20.4,8.1,15.6,0.519,0.6,1.8,0.305,3.6,5.2,0.691,0.569,0.537,6.2,3.2,0.282,1.96,11.6,8.9,0.089,0.177,117.1,113.7,3.4,2.8,0.142,98.02,65.6
1641708,Amen Thompson,HOU,23.0,79,37.4,0.195,18.3,7.1,13.2,0.534,0.3,1.5,0.216,3.8,4.9,0.779,0.594,0.545,5.3,2.4,0.202,2.21,10.4,7.8,0.078,0.123,117.0,110.4,6.6,4.7,0.128,98.4,56.9
203083,Andre Drummond,PHI,32.0,63,19.5,0.143,6.4,2.5,5.3,0.472,0.5,1.4,0.356,0.8,1.3,0.631,0.539,0.519,1.3,1.0,0.09,1.31,11.8,8.4,0.145,0.264,110.3,113.6,-3.2,-1.4,0.113,100.54,22.3
1629614,Andrew Nembhard,IND,26.0,57,31.3,0.233,16.9,5.8,13.2,0.442,1.9,5.2,0.361,3.4,4.1,0.825,0.564,0.513,7.7,2.4,0.37,3.19,9.6,2.8,0.013,0.075,109.3,119.3,-10.0,-6.9,0.111,102.27,55.0
203952,Andrew Wiggins,MIA,31.0,68,30.3,0.194,15.4,5.7,12.1,0.475,2.0,4.9,0.414,1.9,2.4,0.784,0.586,0.559,2.7,1.5,0.123,1.77,8.8,4.8,0.051,0.098,113.7,113.9,-0.1,0.1,0.092,104.97,46.4
1629014,Anfernee Simons,CHI,26.0,55,24.9,0.227,14.3,5.2,11.8,0.44,2.7,6.9,0.385,1.3,1.4,0.896,0.576,0.552,2.4,1.2,0.151,1.97,7.7,2.5,0.021,0.075,116.9,114.0,3.0,1.8,0.096,97.42,44.4
1641710,Anthony Black,ORL,22.0,64,29.8,0.219,15.0,5.4,12.1,0.447,1.6,4.7,0.333,2.6,3.6,0.732,0.549,0.512,3.7,2.1,0.185,1.79,10.7,3.8,0.024,0.101,113.3,113.1,0.2,-0.2,0.09,101.05,50.7
203076,Anthony Davis,WAS,33.0,20,31.3,0.272,20.4,8.5,16.7,0.506,0.5,1.9,0.27,3.0,4.1,0.728,0.551,0.521,2.8,2.1,0.14,1.37,8.9,11.1,0.099,0.24,110.0,114.6,-4.6,-2.5,0.151,101.27,61.8
1630162,Anthony Edwards,MIN,24.0,61,35.0,0.309,28.8,9.9,20.2,0.489,3.4,8.4,0.399,5.7,7.2,0.796,0.617,0.572,3.7,2.9,0.174,1.3,9.6,5.0,0.017,0.12,117.8,114.3,3.5,2.7,0.145,101.5,81.3
1630264,Anthony Gill,WAS,33.0,55,17.3,0.116,5.8,2.5,3.9,0.628,0.3,0.9,0.354,0.6,0.8,0.739,0.682,0.667,1.3,0.7,0.101,1.92,10.6,2.9,0.059,0.112,107.0,121.4,-14.4,-5.3,0.08,104.11,14.3
1641709,Ausar Thompson,DET,23.0,73,26.0,0.168,9.9,4.2,7.9,0.525,0.1,0.3,0.25,1.5,2.6,0.571,0.545,0.53,3.1,1.5,0.155,2.07,11.0,5.7,0.08,0.135,118.8,107.2,11.6,5.4,0.101,100.86,35.5
1630559,Austin Reaves,LAL,27.0,51,34.5,0.258,23.3,7.3,14.9,0.49,2.3,6.4,0.36,6.3,7.3,0.871,0.641,0.567,5.5,3.0,0.237,1.85,11.3,4.7,0.02,0.117,117.3,112.3,5.0,3.6,0.137,100.41,66.6
1630245,Ayo Dosunmu,MIN,26.0,69,27.3,0.197,14.8,5.6,10.8,0.517,1.8,4.1,0.439,1.8,2.1,0.876,0.63,0.599,3.6,1.4,0.202,2.59,8.4,3.4,0.024,0.093,111.7,113.2,-1.5,-1.0,0.114,103.16,42.9
1628389,Bam Adebayo,MIA,28.0,73,32.4,0.248,20.1,6.9,15.7,0.442,1.7,5.5,0.318,4.5,5.8,0.778,0.551,0.497,3.2,1.6,0.142,1.93,7.1,10.0,0.059,0.236,117.1,111.0,6.1,4.5,0.138,103.89,64.9
1631248,Baylor Scheierman,BOS,25.0,77,18.6,0.117,5.5,2.0,4.3,0.453,1.3,3.2,0.399,0.4,0.4,0.903,0.616,0.599,1.5,0.6,0.108,2.52,9.0,3.5,0.038,0.138,116.3,109.0,7.3,2.6,0.085,96.77,17.0
1642879,Ben Saraf,BKN,20.0,44,20.8,0.202,7.5,2.7,6.9,0.396,0.4,2.0,0.211,1.7,2.0,0.83,0.486,0.427,3.3,2.3,0.244,1.46,16.9,2.1,0.021,0.085,103.6,116.0,-12.5,-5.4,0.06,100.13,32.0
1641767,Ben Sheppard,IND,24.0,65,21.4,0.131,7.1,2.6,6.0,0.434,1.3,3.6,0.362,0.6,0.8,0.765,0.561,0.543,1.8,0.6,0.112,2.78,7.3,3.0,0.028,0.106,107.1,116.0,-8.8,-4.1,0.066,104.23,22.3
1631097,Bennedict Mathurin,LAC,23.0,54,30.0,0.246,17.6,5.4,12.5,0.43,1.4,4.4,0.315,5.4,6.2,0.869,0.575,0.485,2.4,2.2,0.123,1.09,11.0,5.4,0.034,0.142,111.4,115.3,-3.9,-2.7,0.105,101.15,57.8
1641731,Bilal Coulibaly,WAS,21.0,56,26.2,0.193,11.7,4.1,9.7,0.425,1.2,3.6,0.319,2.4,3.2,0.746,0.531,0.485,2.6,1.4,0.137,1.79,9.6,4.3,0.03,0.128,108.5,121.2,-12.8,-7.4,0.082,104.43,40.8
1626171,Bobby Portis,MIL,31.0,67,24.2,0.225,13.7,5.5,11.2,0.488,2.0,4.4,0.456,0.7,1.0,0.706,0.587,0.578,1.6,1.0,0.103,1.59,6.9,6.4,0.055,0.198,110.2,118.4,-8.2,-4.0,0.122,98.78,43.3
203992,Bogdan Bogdanović,LAC,33.0,23,19.7,0.185,7.4,2.6,6.6,0.388,1.4,4.1,0.347,0.9,1.1,0.8,0.525,0.497,2.2,1.2,0.184,1.89,11.2,2.6,0.014,0.112,109.1,113.5,-4.4,-1.3,0.069,96.68,25.9
1630538,Bones Hyland,MIN,25.0,71,16.6,0.197,8.5,3.0,6.6,0.453,1.6,4.2,0.388,0.9,1.2,0.78,0.599,0.577,2.6,1.0,0.222,2.69,9.2,1.8,0.018,0.085,113.8,108.6,5.2,1.7,0.101,102.82,29.6
1641764,Brandin Podziemski,GSW,23.0,82,28.4,0.196,13.8,4.8,10.6,0.455,1.9,5.0,0.371,2.3,2.9,0.797,0.583,0.543,3.7,1.6,0.198,2.32,9.3,5.1,0.029,0.147,110.3,110.4,-0.1,0.2,0.114,101.31,45.3
1627742,Brandon Ingram,TOR,28.0,77,33.8,0.264,21.5,8.0,16.7,0.477,1.8,4.6,0.382,3.8,4.6,0.82,0.573,0.529,3.7,2.4,0.169,1.52,9.8,5.6,0.024,0.144,114.6,113.7,1.0,0.6,0.121,98.87,67.6
1641706,Brandon Miller,CHA,23.0,65,30.3,0.272,20.2,7.0,16.1,0.435,3.1,8.2,0.383,3.1,3.4,0.892,0.574,0.533,3.3,2.5,0.173,1.33,10.8,4.9,0.034,0.122,119.8,111.3,8.5,5.7,0.113,98.44,62.9
1630314,Brandon Williams,DAL,26.0,66,22.2,0.242,13.0,4.4,9.3,0.472,0.5,2.3,0.232,3.7,4.6,0.793,0.572,0.501,3.9,1.9,0.256,2.05,11.0,2.9,0.019,0.105,111.2,115.6,-4.4,-2.2,0.115,105.52,46.8
1641729,Brice Sensabaugh,UTA,22.0,75,23.5,0.244,14.9,5.3,11.4,0.46,2.2,5.9,0.367,2.2,2.7,0.826,0.59,0.554,1.9,1.7,0.124,1.15,10.3,3.1,0.03,0.097,111.4,120.8,-9.4,-5.1,0.09,105.02,48.7
201572,Brook Lopez,LAC,38.0,75,21.8,0.171,8.5,3.1,7.2,0.428,1.5,4.2,0.36,0.7,1.0,0.757,0.552,0.533,1.3,0.8,0.087,1.59,8.4,3.6,0.03,0.135,113.9,112.7,1.2,0.6,0.076,97.8,30.3
1628971,Bruce Brown,DEN,29.0,82,24.4,0.142,7.9,3.0,6.4,0.475,0.7,1.8,0.385,1.2,1.5,0.762,0.562,0.53,2.1,1.1,0.121,1.91,10.8,3.9,0.043,0.109,114.2,115.2,-1.0,-0.9,0.069,100.24,28.4
1631121,Bryce McGowens,NOP,23.0,42,21.0,0.136,8.1,2.7,5.6,0.481,0.9,2.2,0.409,1.8,2.3,0.779,0.61,0.561,1.5,0.4,0.091,3.65,4.7,2.1,0.013,0.082,115.3,118.9,-3.6,-1.7,0.067,103.45,22.5
1642267,Bub Carrington,WAS,20.0,82,27.7,0.174,10.7,3.8,9.0,0.424,2.1,5.0,0.408,1.0,1.4,0.73,0.556,0.538,4.6,2.3,0.231,1.99,14.1,3.4,0.013,0.104,107.3,122.6,-15.3,-9.1,0.072,103.8,37.7
1627741,Buddy Hield,ATL,33.0,51,16.1,0.192,7.6,2.8,6.4,0.437,1.5,4.2,0.349,0.6,0.7,0.811,0.568,0.55,1.4,0.9,0.129,1.48,10.4,2.3,0.032,0.106,110.2,115.0,-4.9,-1.7,0.085,103.88,26.0
203468,CJ McCollum,ATL,34.0,76,29.8,0.247,18.7,6.9,15.2,0.455,2.5,6.7,0.375,2.4,3.1,0.772,0.566,0.538,3.9,1.8,0.194,2.17,8.1,3.3,0.025,0.077,113.6,112.0,1.5,1.2,0.105,103.12,58.7
1630595,Cade Cunningham,DET,24.0,64,33.9,0.296,23.9,8.6,18.6,0.461,2.0,5.7,0.342,4.8,6.0,0.812,0.564,0.513,9.9,3.7,0.43,2.69,10.7,5.5,0.025,0.132,120.4,109.0,11.4,8.1,0.159,100.94,75.3
1631126,Caleb Love,POR,24.0,49,20.7,0.228,10.4,3.9,10.0,0.388,1.9,6.0,0.318,0.7,1.0,0.735,0.497,0.483,2.5,1.3,0.187,1.98,8.9,2.3,0.023,0.083,108.2,114.5,-6.3,-2.6,0.079,102.91,38.5
1628997,Caleb Martin,DAL,30.0,58,14.8,0.122,3.9,1.5,3.3,0.45,0.3,1.0,0.351,0.6,1.1,0.607,0.526,0.503,1.4,0.7,0.131,2.03,11.8,2.5,0.03,0.125,102.9,112.1,-9.2,-3.4,0.063,105.2,13.5
1642285,Cam Spencer,MEM,26.0,72,23.8,0.166,11.1,3.7,7.7,0.473,2.0,4.5,0.449,1.8,1.9,0.94,0.649,0.604,5.6,1.3,0.332,4.3,8.5,2.5,0.022,0.082,112.4,116.0,-3.6,-1.2,0.12,101.59,32.6
1630560,Cam Thomas,MIL,24.0,42,21.0,0.295,13.5,4.5,11.0,0.41,1.2,4.0,0.31,3.3,4.0,0.811,0.53,0.466,2.6,1.8,0.208,1.46,10.4,1.7,0.012,0.071,111.7,123.8,-12.1,-5.1,0.089,96.65,52.2
1641715,Cam Whitmore,WAS,21.0,21,16.9,0.225,9.2,3.7,8.0,0.456,0.8,2.7,0.286,1.1,1.5,0.742,0.528,0.503,0.7,0.9,0.067,0.83,8.4,2.8,0.049,0.102,104.4,124.0,-19.6,-7.2,0.082,105.84,31.6
1629661,Cameron Johnson,DEN,30.0,54,30.5,0.144,12.2,4.2,8.8,0.48,2.0,4.7,0.43,1.7,2.1,0.839,0.629,0.596,2.4,0.9,0.098,2.81,6.7,3.8,0.027,0.095,124.2,114.7,9.5,6.4,0.075,101.38,34.2
1626166,Cameron Payne,PHI,31.0,22,17.0,0.183,7.4,2.5,6.8,0.376,1.5,4.4,0.33,0.9,1.0,0.864,0.514,0.483,2.6,0.5,0.22,5.27,4.8,2.0,0.007,0.103,105.5,113.6,-8.1,-2.9,0.096,104.63,24.1
1627747,Caris LeVert,DET,31.0,60,19.2,0.178,7.4,2.7,6.5,0.417,1.0,3.0,0.333,1.0,1.4,0.679,0.518,0.494,2.7,1.4,0.202,1.94,12.3,2.0,0.018,0.074,108.6,107.7,0.8,-0.1,0.081,101.1,28.0
1641717,Cason Wallace,OKC,22.0,77,26.6,0.141,8.6,3.3,7.6,0.432,1.3,3.7,0.351,0.7,0.9,0.809,0.538,0.518,2.6,0.9,0.127,2.74,8.2,3.1,0.031,0.079,116.2,103.8,12.4,6.9,0.076,101.76,29.9
1642907,Cedric Coward,MEM,22.0,62,25.8,0.207,13.6,4.9,10.5,0.471,1.5,4.4,0.338,2.3,2.7,0.843,0.585,0.542,2.8,1.7,0.154,1.63,10.6,5.9,0.05,0.16,113.8,113.5,0.3,0.4,0.11,104.31,43.1
1631096,Chet Holmgren,OKC,24.0,69,28.9,0.214,17.1,6.3,11.3,0.557,1.3,3.5,0.362,3.3,4.1,0.792,0.653,0.614,1.7,1.6,0.082,1.07,9.5,8.9,0.067,0.221,118.4,102.3,16.1,9.8,0.154,101.09,49.6
1631128,Christian Braun,DEN,25.0,44,31.8,0.142,12.0,4.6,8.8,0.519,1.0,3.3,0.301,1.8,2.3,0.782,0.607,0.575,2.7,1.0,0.108,2.79,7.2,4.8,0.046,0.101,124.2,114.1,10.1,6.6,0.076,101.38,34.2
1631132,Christian Koloko,ATL,25.0,27,13.2,0.109,2.7,1.1,2.7,0.419,0.0,0.3,0.111,0.4,0.6,0.667,0.453,0.426,0.7,0.6,0.064,1.13,13.9,3.0,0.08,0.125,106.9,108.2,-1.3,-0.5,0.046,104.9,6.9
203991,Clint Capela,HOU,32.0,75,12.3,0.133,3.8,1.6,3.0,0.52,0.0,0.0,0.5,0.6,1.0,0.577,0.54,0.522,0.7,0.5,0.072,1.22,11.5,4.6,0.158,0.181,113.1,105.1,8.0,2.2,0.11,98.6,14.2
1629632,Coby White,CHA,26.0,50,25.0,0.283,17.4,5.6,12.5,0.446,2.3,6.4,0.362,3.9,4.8,0.817,0.595,0.539,4.0,2.6,0.242,1.56,12.1,3.4,0.013,0.113,117.2,114.0,3.2,1.9,0.112,101.68,57.0
1642262,Cody Williams,UTA,21.0,67,24.3,0.159,8.8,3.6,7.6,0.468,0.4,2.0,0.214,1.3,1.8,0.706,0.524,0.495,2.0,1.1,0.111,1.88,9.4,3.0,0.036,0.084,110.9,121.4,-10.6,-5.9,0.057,105.04,31.4
1630175,Cole Anthony,MIL,26.0,35,15.0,0.244,6.7,2.8,6.6,0.424,0.6,2.1,0.306,0.5,0.7,0.615,0.483,0.472,3.5,1.9,0.354,1.86,15.2,2.5,0.029,0.126,103.4,113.1,-9.7,-3.2,0.082,101.99,30.7
1631221,Collin Gillespie,PHX,26.0,80,28.5,0.181,12.7,4.4,10.5,0.418,2.9,7.2,0.401,1.0,1.1,0.874,0.575,0.556,4.6,1.6,0.228,2.97,9.1,4.1,0.036,0.107,113.7,110.0,3.7,2.5,0.108,99.53,40.6
1642867,Collin Murray-Boyles,TOR,20.0,57,21.9,0.15,8.5,3.5,6.0,0.579,0.3,0.9,0.34,1.2,1.9,0.657,0.621,0.604,1.9,1.0,0.122,1.8,10.6,5.0,0.102,0.121,111.7,109.1,2.6,0.8,0.098,99.54,25.9
1629012,Collin Sexton,CHI,27.0,68,23.7,0.248,15.4,5.3,10.9,0.485,1.6,4.1,0.401,3.2,3.8,0.855,0.615,0.561,3.3,2.1,0.217,1.58,11.6,2.3,0.024,0.065,110.5,113.6,-3.0,-1.7,0.113,103.17,49.6
1642843,Cooper Flagg,DAL,19.0,70,33.5,0.264,21.0,8.0,17.1,0.468,1.0,3.5,0.295,4.0,4.9,0.827,0.548,0.498,4.5,2.3,0.212,1.96,8.9,6.7,0.035,0.151,109.5,114.7,-5.2,-3.8,0.128,102.96,67.8
1630557,Corey Kispert,ATL,27.0,58,18.6,0.179,9.2,3.2,6.8,0.467,1.5,4.1,0.367,1.3,1.7,0.794,0.609,0.577,1.6,0.8,0.121,2.04,7.9,2.3,0.022,0.091,108.9,115.9,-7.0,-2.6,0.088,104.15,28.5
1641854,Craig Porter Jr.,CLE,26.0,64,17.9,0.119,4.5,1.8,4.0,0.45,0.5,1.5,0.355,0.4,0.6,0.6,0.524,0.514,3.2,0.9,0.225,3.47,10.9,3.4,0.07,0.115,116.2,111.6,4.6,1.6,0.092,102.01,15.6
1626156,D'Angelo Russell,WAS,30.0,26,19.0,0.261,10.2,3.6,8.9,0.405,1.3,4.3,0.295,1.7,2.3,0.717,0.511,0.476,4.0,1.9,0.328,2.12,11.9,2.3,0.016,0.092,107.9,111.3,-3.4,-1.6,0.098,104.0,40.1
1631342,Daeqwon Plowden,SAC,27.0,32,26.4,0.157,10.8,3.8,8.7,0.43,1.9,5.8,0.333,1.3,1.5,0.857,0.572,0.541,1.3,0.8,0.065,1.58,7.2,3.0,0.037,0.08,111.2,122.1,-10.9,-6.4,0.057,100.96,30.6
1629655,Daniel Gafford,DAL,27.0,55,21.7,0.151,9.5,3.8,5.7,0.655,0.0,0.0,0.0,2.0,2.9,0.683,0.677,0.655,1.1,1.1,0.071,0.92,12.5,6.9,0.108,0.181,105.9,113.0,-7.1,-3.4,0.114,104.6,26.9
1642450,Daniss Jenkins,DET,24.0,72,20.2,0.209,9.3,3.2,7.9,0.408,1.0,2.7,0.374,1.9,2.2,0.832,0.525,0.473,3.9,1.6,0.27,2.42,11.1,2.3,0.034,0.077,113.2,106.6,6.6,2.9,0.1,101.34,36.5
1642874,Danny Wolf,BKN,22.0,57,20.8,0.201,8.9,3.1,7.7,0.405,1.2,3.7,0.322,1.5,1.9,0.771,0.521,0.482,2.2,1.3,0.178,1.74,10.6,4.9,0.046,0.195,102.9,111.9,-9.0,-4.1,0.096,98.09,34.0
1629636,Darius Garland,LAC,26.0,45,29.9,0.266,18.8,6.9,14.9,0.46,2.7,6.8,0.396,2.3,2.7,0.861,0.582,0.551,6.7,2.9,0.322,2.32,11.2,2.4,0.013,0.063,117.9,115.2,2.6,1.9,0.112,101.84,57.6
1630558,Davion Mitchell,MIA,27.0,70,28.6,0.137,9.3,3.7,7.6,0.49,1.3,3.3,0.395,0.6,0.9,0.646,0.582,0.574,6.5,1.5,0.285,4.19,9.6,2.7,0.015,0.072,117.2,113.0,4.2,2.9,0.083,103.88,30.0
1630549,Day'Ron Sharpe,BKN,24.0,62,18.7,0.19,8.7,3.5,5.7,0.601,0.1,0.6,0.231,1.7,2.5,0.678,0.638,0.614,2.3,1.7,0.207,1.37,15.7,6.7,0.143,0.222,107.3,111.7,-4.3,-1.8,0.141,98.86,29.9
1628368,De'Aaron Fox,SAS,28.0,72,31.0,0.242,18.6,7.1,14.5,0.486,1.8,5.5,0.332,2.6,3.4,0.76,0.578,0.549,6.2,2.3,0.286,2.71,9.3,3.8,0.018,0.092,118.8,108.9,9.9,6.3,0.117,103.67,57.9
1629631,De'Andre Hunter,SAC,28.0,45,26.1,0.218,13.7,4.6,11.1,0.415,1.7,5.5,0.305,2.8,3.2,0.867,0.545,0.49,2.0,1.7,0.11,1.2,10.3,4.1,0.023,0.127,114.1,115.0,-0.9,-0.5,0.077,103.39,44.9
1629001,De'Anthony Melton,GSW,27.0,49,23.0,0.244,12.3,4.4,10.8,0.407,1.5,5.0,0.294,2.0,2.5,0.826,0.518,0.475,2.6,1.9,0.164,1.37,11.4,3.2,0.033,0.108,114.3,110.4,3.9,1.9,0.09,101.48,45.1
201942,DeMar DeRozan,SAC,36.0,77,31.2,0.222,18.4,6.5,13.1,0.497,0.6,1.9,0.32,4.9,5.6,0.868,0.594,0.52,4.1,1.2,0.196,3.29,6.0,2.9,0.015,0.081,110.6,122.3,-11.7,-7.6,0.111,101.26,57.3
1629731,Dean Wade,CLE,29.0,59,22.3,0.097,5.8,2.1,4.7,0.439,1.2,3.3,0.362,0.5,0.6,0.711,0.58,0.567,1.5,0.3,0.082,5.5,4.0,4.2,0.039,0.139,117.2,110.9,6.2,2.6,0.074,101.78,16.1
1629028,Deandre Ayton,LAL,27.0,72,27.2,0.164,12.5,5.6,8.3,0.671,0.0,0.0,0.0,1.3,2.0,0.645,0.676,0.671,0.8,1.2,0.044,0.71,10.3,8.0,0.103,0.2,115.6,115.5,0.1,-0.1,0.117,99.65,35.3
203471,Dennis Schröder,CLE,32.0,70,24.2,0.21,10.8,3.6,9.0,0.405,1.1,3.3,0.329,2.4,2.9,0.834,0.526,0.465,4.9,1.8,0.294,2.75,10.5,2.7,0.019,0.089,110.8,117.0,-6.2,-3.4,0.094,100.28,41.4
1642852,Derik Queen,NOP,21.0,81,25.0,0.214,11.7,4.4,9.2,0.473,0.3,1.1,0.261,2.7,3.4,0.795,0.546,0.489,3.7,2.3,0.208,1.57,14.0,7.1,0.065,0.207,112.7,119.4,-6.7,-3.8,0.109,103.32,44.3
1627884,Derrick Jones Jr.,LAC,29.0,50,27.0,0.144,10.1,3.8,7.6,0.499,1.1,3.1,0.359,1.4,1.9,0.763,0.6,0.571,1.4,0.8,0.068,1.73,7.7,3.5,0.047,0.082,117.9,113.8,4.0,2.6,0.072,99.15,29.9
1628401,Derrick White,BOS,31.0,77,34.1,0.216,16.5,5.7,14.4,0.394,2.7,8.3,0.327,2.4,2.6,0.902,0.529,0.489,5.4,1.7,0.221,3.09,7.7,4.4,0.032,0.09,119.3,108.0,11.3,7.8,0.109,96.35,55.6
1630217,Desmond Bane,ORL,27.0,82,33.6,0.224,20.1,7.1,14.7,0.484,2.0,5.2,0.391,3.8,4.2,0.908,0.607,0.553,4.1,2.0,0.19,2.06,8.9,4.1,0.034,0.084,113.6,111.5,2.2,1.6,0.111,102.2,59.5
1626164,Devin Booker,PHX,29.0,64,33.5,0.307,26.1,8.5,18.7,0.456,1.9,5.8,0.33,7.1,8.1,0.873,0.585,0.507,6.0,3.1,0.293,1.92,10.1,3.9,0.021,0.091,115.9,112.0,3.9,3.1,0.142,100.72,79.7
1642269,Devin Carter,SAC,24.0,38,18.4,0.226,8.9,3.2,7.7,0.414,0.8,3.0,0.263,1.8,2.5,0.713,0.508,0.466,2.7,1.4,0.209,1.87,11.1,3.3,0.048,0.13,111.0,118.3,-7.3,-3.0,0.094,100.78,35.0
1630170,Devin Vassell,SAS,25.0,67,30.5,0.176,13.9,4.9,11.3,0.437,2.5,6.4,0.384,1.6,1.9,0.815,0.574,0.547,2.5,0.9,0.107,2.78,5.8,4.0,0.019,0.102,121.3,109.9,11.4,7.3,0.087,101.48,42.4
1628415,Dillon Brooks,PHX,30.0,56,30.4,0.279,20.2,7.4,17.1,0.435,2.3,6.6,0.344,3.0,3.6,0.842,0.54,0.501,1.8,1.8,0.095,1.01,7.9,3.6,0.024,0.094,113.7,114.8,-1.1,-0.9,0.088,100.54,64.8
1631230,Dominick Barlow,PHI,22.0,71,23.8,0.125,7.7,3.0,5.6,0.539,0.3,1.2,0.256,1.3,1.8,0.718,0.597,0.565,1.2,0.8,0.069,1.55,9.4,4.8,0.075,0.118,112.7,111.9,0.8,0.4,0.078,101.23,24.4
1642270,Donovan Clingan,POR,22.0,77,27.2,0.163,12.1,4.6,8.9,0.52,1.1,3.2,0.341,1.8,2.6,0.68,0.604,0.582,2.1,1.2,0.112,1.71,9.2,11.6,0.149,0.254,113.9,113.8,0.1,0.2,0.139,101.86,37.4
1628378,Donovan Mitchell,CLE,29.0,70,33.5,0.311,27.9,9.7,20.0,0.483,3.2,8.8,0.364,5.3,6.1,0.865,0.613,0.563,5.7,2.8,0.266,2.01,9.1,4.5,0.021,0.108,119.3,112.1,7.2,5.3,0.152,103.13,79.5
1628978,Donte DiVincenzo,MIN,29.0,82,30.4,0.164,12.2,4.1,10.2,0.406,3.0,7.9,0.379,1.0,1.3,0.743,0.567,0.552,3.8,1.4,0.164,2.65,9.0,4.1,0.026,0.1,116.3,110.0,6.2,4.1,0.084,102.07,39.6
1627827,Dorian Finney-Smith,HOU,33.0,37,16.8,0.104,3.3,1.2,3.6,0.333,0.7,2.7,0.27,0.2,0.2,0.889,0.452,0.436,1.0,0.6,0.078,1.64,11.3,2.5,0.054,0.087,109.4,107.6,1.8,0.4,0.034,99.32,9.8
203926,Doug McDermott,SAC,34.0,29,15.1,0.146,5.7,1.9,4.8,0.388,1.7,4.2,0.39,0.3,0.3,0.889,0.574,0.561,0.8,0.4,0.073,1.69,7.3,1.3,0.014,0.068,104.2,115.3,-11.1,-3.5,0.055,101.48,15.2
1642962,Drake Powell,BKN,20.0,63,20.9,0.149,6.5,2.3,5.7,0.402,0.8,2.9,0.28,1.1,1.2,0.896,0.521,0.473,1.4,1.0,0.113,1.52,11.0,1.8,0.016,0.07,100.3,116.3,-16.1,-7.1,0.053,98.56,24.3
